adType,categoriesCode,categoriesName,companyId,companyName,companyPrivate,companyDescription,description,employment,id,isClassified,isStandout,jobTitle,jobUrl,locations,postingDuration,postedAt,salarycurrency,salaryMin,salaryMax,salaryPeriod,salaryTerm,sellingPoints
auto_inclusion,"509,187","Teknik,Teknik Elektro",1707,Marriott International,false,"<div><br /><b>Posting Date</b> Mar 17, 2022<br /><b>Job Number</b> 22040***<br /><b>Job Category</b> Engineering &amp; Facilities<br /><b>Location</b> Natra Bintan A Tribute Portfolio Resort, Jalan Raya Haji KM 01 Kawasan Pariwisata, Bintan Island, Riau, Indonesia VIEW ON MAP<br /><b>Brand</b> Tribute Portfolio<br /><b>Schedule</b> Full-Time<br /><b>Relocation?</b> N<br /><b>Position Type</b> Non-Management<br /><b>Located Remotely?</b> N<p>The Tribute Portfolio features a select group of independent partner hotels, each with its own personality, experience, style and features. Located in emerging neighborhoods and cities around the world, Tribute guests favor hotel stays that reflect their own unique and personal styles and serve as a beacon for likeminded individuals. Be a part of our team and help us create new communities all over the world.<br /></p><br /></div><br /><div><p><strong>POSITION SUMMARY</strong></p><p>Respond and attend to guest repair requests. Communicate with guests/customers to resolve maintenance issues. Perform preventive maintenance on tools and kitchen and mechanical room equipment, including cleaning and lubrication. Visually inspect tools, equipment, or machines. Carry equipment (e.g., tools, radio). Identify, locate, and operate all shut-off valves for equipment and all utility shut-offs for buildings. Maintain maintenance inventory and requisition parts and supplies as needed. Communicate each day’s activities and problems that occur to the other shifts using approved communication programs and standards. Display basic knowledge or ability to acquire knowledge in the following categories: air conditioning and refrigeration, electrical, mechanical, plumbing, pneumatic/electronic systems and controls, carpentry and finish skills, kitchen equipment, vehicles, energy conservation, and/or general building. Perform all surface preparation, painting, minor drywall and wood trim repair, light bulb and A/C filter replacement and the complete and thorough cleanup of the painting or repair area. Test, troubleshoot and perform basic repair on all types of equipment, plumbing (e.g., plunge toilets and unclog drains), electrical components including lamps, cosmetic items, extension cords, vacuum cleaners, internet devices, replace electrical switches and outlets, and other guestroom items. Program TV's and perform general housekeeping and engineering-related inventory duties. Use the Lockout/Tagout system before performing any maintenance work. Perform repairs on interior and exterior landscaping as well as external landscaping sprinklers. Display basic computer skills including inputting air handler schedules and making temperature changes.</p><p>Follow all company and safety and security policies and procedures; report any maintenance problems, safety hazards, accidents, or injuries; complete safety training and certifications; and properly store flammable materials. Ensure uniform and personal appearance are clean and professional, maintain confidentiality of proprietary information, and protect company assets. Welcome and acknowledge all guests according to company standards, anticipate and address guests’ service needs, assist individuals with disabilities, and thank guests with genuine appreciation. Adhere to quality expectations and standards. Develop and maintain positive working relationships with others, support team to reach common goals, and listen and respond appropriately to the concerns of other employees. Speak with others using clear and professional language. Move, lift, carry, push, pull, and place objects weighing less than or equal to 50 pounds without assistance and heavier lifting or movement tasks with assistance. Move up and down stairs, service ramps, and/or ladders. Reach overhead and below the knees, including bending, twisting, pulling, and stooping. Enter and locate work-related information using computers. Perform other reasonable job duties as requested.</p></div>Marriott International is an equal opportunity employer. We believe in hiring a diverse workforce and sustaining an inclusive, people-first culture. We are committed to non-discrimination on any protected basis, such as disability and veteran status, or any other basis covered under applicable law.<br />-",,1030986443,false,false,Engineer I,https://www.jobstreet.co.id/id/job/engineer-i-1030986443?token=0~5084f7e2-c00d-4553-9cbe-b144e305258d&sectionRank=46&jobId=jobstreet-id-job-1030986443,"Bintan,Riau",2022-04-14T15:39:37Z,,3 minutes ago,,,monthly,,,
auto_inclusion,"503,139","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",405807,Shopline,false,"<div><div><br /><p>Position : Associate / Senior Associate,  Content Marketing - SHOPLINE INDONESIA </p><br /><p>About SHOPLINE:</p><br /><p>SHOPLINE is Asia’s largest smart commerce platform. With our customers in mind, we strive to deliver scalable commerce solutions to merchants of all sizes. We’re a full-featured platform with services including online store opening, O2O solution, retail POS systems, advertising placement, business strategy consultation, marketing, and more to empower merchants to succeed in omnichannel retailing and cross-border commerce.</p><br /><p>What you’ll be doing:</p><br /><ul><br /><li>Responsible for researching, planning and execution of content across a variety of digital channels including, website, social media, webinars, videos &amp; online advertising campaigns.</li><br /><li>Research topics, such as specific personas and industries and technologies, in order to create copy that speaks authentically to our audience.</li><br /><li>Collect market and competitors information, and analyze the latest market trends, industry analysis, and intelligence collection and evaluation.</li><br /><li>Plan and manage a robust calendar of content (blog, social media etc) to support our overall marketing strategy.</li><br /><li>Develop content across the marketing ecosystem to meet channel and/or campaign objectives. This includes driving greater awareness, increasing customer engagement, while receiving and responding to feedback from data/insights.</li><br /><li>Monitor performance of content across all marketing platforms on a weekly/monthly basis.</li><br /><li>Onboard and manage influencers for KOL engagement campaigns </li><br /><li>Edit, proofread, improve, and create engaging content quickly, efficiently, meeting all deadlines.</li><br /><li>Collaborate with the marketing team to create assets that clearly communicate the Shopline brand and key messages. </li><br /><li>Incorporate SEO best practices into writing, including the integration of keywords and in-line links.</li><br /><li>Responsible for translating and optimizing the marketing assets, analyzing advertising and traffic effectiveness.</li><br /><li>Global (EN) social media posts translating, planning and execution (Facebook / Linkedin/Instagram/ Tik Tok/ Youtube).</li><br /><li>Communicate with internal stakeholders to gather requirements and translate them into content needs.</li><br /></ul><br /><p>Who we are looking for:</p><br /><ul><br /><li>1-2 years of experience in online and/or consumer marketing, e-commerce, platform service or internet portal service</li><br /><li>Proven track record in digital and content marketing</li><br /><li>Proficient in Instagram and Tik Tok best practices, content creation and management (creating, editing, caption writing and publishing of highly engaging content that resonate with our target audience)</li><br /><li>Consistently strives for strong performance with a high desire for achievement</li><br /><li>Ability to brainstorm ideas and see them through to detailed execution</li><br /><li>Strong proficiency in analytical and quantitative skill (use data to develop and measure marketing initiatives </li><br /><li>Strong understanding of consumer insights</li><br /><li>A start-up attitude with an entrepreneurship, work independently</li><br /><li>Exceptional verbal and written English communications and presentations skills and, ideally, fluent in Mandarin to support translation.</li><br /><li>Knowledge of SEO, search of voice (SOV) analysis and analytics is a bonus, but not prerequisite</li><br /><li>Proven ability to deliver projects on time with high accuracy when driving all stakeholders towards the same business goal</li><br /></ul><br /></div></div>-",,1030986475,false,false,"Associate / Senior Associate, Content Marketing - ID",https://www.jobstreet.co.id/id/job/associate-senior-associate-content-marketing-id-1030986475?token=0~5084f7e2-c00d-4553-9cbe-b144e305258d&sectionRank=47&jobId=jobstreet-id-job-1030986475,Indonesia,2022-04-14T15:39:37Z,,3 minutes ago,,,monthly,,,
auto_inclusion,"506,114","Hotel/Restoran,Hotel/Pariwisata",1707,Marriott International,false,"<div><br /><b>Posting Date</b> Apr 05, 2022<br /><b>Job Number</b> 22053***<br /><b>Job Category</b> Housekeeping &amp; Laundry<br /><b>Location</b> Sheraton Bandung Hotel &amp; Towers, Jalan Ir. H. Juanda 390, Bandung, Jawa Barat, Indonesia VIEW ON MAP<br /><b>Brand</b> Sheraton Hotels &amp; Resorts<br /><b>Schedule</b> Full-Time<br /><b>Relocation?</b> N<br /><b>Position Type</b> Management<br /><b>Located Remotely?</b> N<div><div><div><div><div>When you join the Sheraton family, you become a member of its global community. We’ve been a place to gather and connect since 1937. At Sheraton, associates create a sense of belonging in more than 400 communities around the world. We welcome guests through engaging experiences and thoughtful service. If you’re a team player who is excited to deliver a meaningful guest experiences, we encourage you to explore your next career opportunity with Sheraton.</div></div></div></div></div><br /></div><br /><div><p><strong>JOB SUMMARY</strong></p><p>Entry level management position that focuses on supporting the day-to-day activities in Housekeeping, Recreation/Health Club and Laundry, if applicable. Position works with employees to clean and maintain guestrooms and public space. Completes inspections and holds people accountable for corrective action. Position assists in ensuring guest and employee satisfaction while maintaining the operating budget.</p><p><strong>CANDIDATE PROFILE</strong></p><p><strong>Education and Experience</strong></p><p>• High school diploma or GED; 1 year experience in the housekeeping or related professional area.</p><p>OR</p><p>• 2-year degree from an accredited university in Hotel and Restaurant Management, Hospitality, Business Administration, or related major; no work experience required.</p><p><strong>CORE WORK ACTIVITIES</strong></p><p><strong>Managing Housekeeping Operations and Budgets</strong></p><p>• Ensures knowledge and understanding of OSHA regulations are up to date.</p><p>• Oversees all lost and found procedures.</p><p>• Obtains list of rooms to be cleaned immediately and list of prospective check-outs or discharges to prepare work assignments.</p><p>• Inventories stock to ensure adequate supplies.</p><p>• Ensures guest room status is communicated to the Front Desk in a timely and efficient manner.</p><p>• Works effectively with the Engineering department on guest room maintenance needs.</p><p>• Understands and complies with loss prevention policies and procedures.</p><p>• Ensures all employees have proper supplies, equipment and uniforms.</p><p>• Assists in supervising an effective inspection program for all guestrooms and public space.</p><p>• Manages linen inventory and guest supplies and assists in the ordering of supplies as necessary.</p><p>• Supervises Housekeeping and all related areas in the absence of the Director of Services or Housekeeping Manager.</p><p>• Observes service behaviors of employees and provides feedback to individuals; continuously strives to improve service performance.</p><p><strong>Ensuring Exceptional Customer Service</strong></p><p>• Handles guest problems and complaints seeking assistance from supervisor as necessary.</p><p>• Assists in the review of comment cards and guest satisfaction results with employees.</p><p>• Sets a positive example for guest relations.</p></div>Marriott International is an equal opportunity employer. We believe in hiring a diverse workforce and sustaining an inclusive, people-first culture. We are committed to non-discrimination on any protected basis, such as disability and veteran status, or any other basis covered under applicable law.<br />-",,1031197743,false,false,Asst. Housekeeping Manager,https://www.jobstreet.co.id/id/job/asst.-housekeeping-manager-1031197743?token=0~5084f7e2-c00d-4553-9cbe-b144e305258d&sectionRank=48&jobId=jobstreet-id-job-1031197743,Bandung,2022-04-14T15:39:37Z,,3 minutes ago,,,monthly,,,
auto_inclusion,"505,134","Pelayanan,Layanan Pelanggan",820,Citigroup Inc.,false,"<div><div><br /><strong>How did you begin a career in customer service?</strong><br /><br /><p>My journey with customer service began early in my work career when I used to work for the phone banking division of Citi, where providing the highest level of care to problem solve for customers was the top priority. It meant I was talking to very happy customers, upset customers, frustrated customers, etc. What I loved the most was solving customers’ issues smoothly and leaving them satisfied or even happier than when then originally called. I’m thankful I got an opportunity to make customers feel valued – irrespective of the situation.</p><br /><strong>What does your day-to-day job entail and what do you like most about it?</strong><br /><br /><p>On a typical workday, I am responsible for overseeing a team that provides a comprehensive client service. The primary focus is on enhanced service excellence to Citibank customers across client segments and channels of delivery, and seamless execution of retail banking solutions that are within a controlled environment. Primary responsibility includes managing the level of service quality to ensure high-quality customer satisfaction in all aspects of retail branch banking processes &amp; procedures.</p><br /><strong>What do you enjoy most about your role?</strong><br /><br /><p>I love it when you take an unhappy customer who might be at the point of giving up and turn him/her around to a happy customer that is ready to give you another chance. I enjoy the people I work with. It is a fun and friendly atmosphere and I actually look forward to going to work every morning.</p><br /><strong>What skill set does someone working in this kind of area need?</strong><br /><br /><ul><br /><li>Patience</li><br /><li>Listening</li><br /><li>Attentiveness</li><br /><li>Clear communication skills</li><br /><li>Knowledge of the product</li><br /><li>Ability to use positive language</li><br /><li>Time management skills.</li><br /><li>Ability to read customers</li><br /><li>Goal oriented focus</li><br /><li>Persuasion skills</li><br /><li>Willingness to learn</li><br /><li>Most importantly - Empathy</li><br /></ul><br /><strong>What advice would you give to someone looking to break into a career in Customer Service?</strong><br /><br /><p>Today’s competitive environment revolves around the “customer,” where customer is the king and choices are many. Everyone today is selling something – product, service, idea, etc. However the key differentiating factor is how you handle the customer and the level of service that is provided. Inability to provide utmost satisfaction to the customer cannot lead to a long association with the products that the franchise has to offer.</p><br /><p>If you enjoy working with people and thrive on making others happy, a career in customer service could be exactly what you need to fulfill your ambitions. There are customer service jobs available in almost every industry. With the right skill set and the desire to help people, you’ll find a variety of different job options to consider. You’ll also have the opportunity for job growth and will be able to move up the career ladder.</p><br /><strong>Where can a career at Citi take you?</strong><br /><br /><p>The customer service career pathway prepares you for a variety of positions that involve problem solving, meeting the needs of clients, and working with large diversified teams. Beyond the opportunities for personal growth, the road to and through customer service can lead to career advancement.</p><br /><p>Some next-step roles may include:</p><br /><ul><br /><li>Management/Supervisory roles</li><br /><li>Product Development/Marketing Department</li><br /><li>Sales Positions</li><br /><li>Training &amp; Development</li><br /><li>Compliance</li><br /></ul><br /><strong>What makes Citi a great place to work?</strong><br /><br /><p>I believe people and a firm's culture are very important in one's decision to work at a certain company. I think I would say that what makes Citi really unique is its diversity and the ability for employees to collaborate and innovate. Our leadership is exceptional and the connection with all employees in the organization across levels is something we admire. We have 200 years of legacy, experience, and brand value that no other company can offer.</p><br /><strong>What is the culture like at Citi?</strong><br /><br /><p>A truly strong culture that offers mutual support, promotes trust, rewards employees' efforts, and ensures that employees know their work is meaningful. This is clearly visible in our mission to “serve as a trusted partner to our clients by responsibly providing financial services that enable growth and economic progress” and how all employees are aligned to this.</p><br /></div></div>-",,1031197626,false,false,Universal Service Banker,https://www.jobstreet.co.id/id/job/universal-service-banker-1031197626?token=0~5084f7e2-c00d-4553-9cbe-b144e305258d&sectionRank=49&jobId=jobstreet-id-job-1031197626,Jakarta Raya,2022-04-14T15:39:31Z,,3 minutes ago,,,monthly,,,
auto_inclusion,"505,147","Pelayanan,Logistik/Rantai Pasokan",432740,PT Global Digital Niaga,false,"<div><br /><div><br /><p>We believe that seamless and fast delivery through cutting-edge technology is the key to customers’ happiness, and this is what we’re aiming for at <a href=""http://blibli.com/"" target=""_blank"" rel=""nofollow noopener"" referrerpolicy=""origin"">Blibli.com</a>. As a Fleet Management Officer, you get to be a part of this bigger vision to deliver satisfaction and empower Indonesians by ensuring pickup and delivery processes are executed properly, preparing the necessary data to support BES daily operational, monitoring operational equipment needs and maintaining company-owned assets, as well as managing operational cash flow within the unit.</p><br /><p>Because of your service, our customers will be able to feel the impact of this seamless shopping experience through seamless delivery, feeling satisfied and fulfilled at the end of the day.You are also responsible for traning, hiring, and providing necessary information to the couriers.</p><br /></div><br /><div><br /><p>·        Bachelor’s degree with min. of 3 years experience in relevan fields</p><br /><p>·        Trainer with people-oriented mindset</p><br /><p>·        Microsoft Office Savvy</p><br /><p>·        Communicative, good listener, have an excellent analytical capability</p><br /></div><br /></div>-",,1031075175,false,false,Fleet Management Officer - People Management,https://www.jobstreet.co.id/id/job/fleet-management-officer-people-management-1031075175?token=0~5084f7e2-c00d-4553-9cbe-b144e305258d&sectionRank=50&jobId=jobstreet-id-job-1031075175,Jakarta Raya,2022-04-14T15:39:31Z,,3 minutes ago,,,monthly,,,
auto_inclusion,"503,139","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",432470,PT Fashion Eservices Indonesia,false,"<div><div><br /><p>Responsibilities:</p><br /><ul><br /><li>Organize and lead trainings concerning Lean Six Sigma methods and concepts such as structured problem solving (A3, Six Sigma) at basic (Yellow Belt) and Green Belt level</li><br /><li>Liaise with Country OE Leads to arrange training sessions, ad-hoc workshops, and Gate Reviews of prioritized Focused Improvement Projects</li><br /><li>Coach and facilitate teams in leading process improvement projects following the Six Sigma framework</li><br /><li>Timely communicate progress, status and obstacles of Process Improvement projects to Project Owners and business leaders.</li><br /><li>Lead complex high-priority process improvement projects across the Organization improve customer satisfaction and/or improve bottom-line results</li><br /><li>Run Value stream mapping workshops across function/regions to identify waste and prioritize improvement projects</li><br /><li>Track and analyse ZALORA metrics to identify opportunities for improvement and work with team to drive successful design and implementation of solutions</li><br /><li>Ensure alignment and synchronization of process improvement endeavours with Zalora objectives and business plans targets</li><br /></ul><br /><p><br />Requirements :</p><br /><ul><br /><li>Bachelor's degree required in Business Management, Engineering, or other related field of study</li><br /><li>Lean and Six Sigma practitioner, with a minimum 6 years of supply chain operations and/or engineering experience, which includes a minimum of 3+ years of demonstrated process improvement success</li><br /><li>Strong analytical/statistical problem-solving tools</li><br /><li>Broad business knowledge and ability to link customer needs with business processes</li><br /><li>Strong Coaching and Facilitation skills. Excellent oral/written communication skills</li><br /><li>An understanding of and proficiency in People Management.</li><br /><li>Must be able to directly lead and/or co-lead high-impact process improvement projects with demonstrated results</li><br /><li>Experience managing a multi stage deployment program for a large organization</li><br /><li>Ability to manage multiple projects</li><br /><li>Ability to train, coach and mentor</li><br /><li>Proven skills working with cross-functional teams</li><br /></ul><br /><p>The ZALORA Story</p><br /><p>ZALORA is Asia’s leading online fashion, beauty and lifestyle destination, part of Global Fashion Group. As one of the region’s pioneer large scale e-commerce platforms, ZALORA has established a strong presence throughout the region, particularly in Singapore, Indonesia, Malaysia, Brunei, the Philippines, Hong Kong, and in Taiwan, enjoying over 50 million visits per month.</p><br /><p>ZALORA is not obligated to accept resumes from any third parties on behalf of potential candidates for any position (advertised or otherwise) by any means, unless ZALORA has executed a written agreement with such third party and has expressly requested such third party for candidate referrals. Third parties who provide unsolicited resumes of candidate(s) shall waive and forfeit all rights to claim for any placement fees or referral fees in the event that such candidate is eventually engaged or employed by ZALORA or Global Fashion Group.</p><br /></div></div>-",,1031075192,false,false,Senior Manager - Operations Excellence & Performance,https://www.jobstreet.co.id/id/job/senior-manager-operations-excellence-performance-1031075192?token=0~5084f7e2-c00d-4553-9cbe-b144e305258d&sectionRank=51&jobId=jobstreet-id-job-1031075192,Bekasi,2022-04-14T15:39:31Z,,3 minutes ago,,,monthly,,,
auto_inclusion,"506,114","Hotel/Restoran,Hotel/Pariwisata",7168,Hotel Ibis Jakarta Tamarin,false,"<div><div><br /><strong>Job Description</strong><p>We are seeking a motivated professional with a passion for service to join our dedicated Front Office Team as a Assistant Front Office Manager.</p><br /><p><strong>Job Description</strong></p><br /><p>• The Assistant Front Office Manager is in charge of front office department in case of The Front Office Manager is on leave.</p><br /><p>• Conducts shift briefings to ensure hotel activities and operational requirements are known</p><br /><p>• The Assistant Front Office Manager must lead dynamically the Guest Experience</p><br /><p>• Lobby Assistance</p><br /><p>• As a representative of Management, the Assistant Front Office Manager will be called upon to deal with guest problems and/or complaints. In dealing with these situations, the Assistant Front Office Manager must ensure that they use diplomacy and remain within the organizational policy.</p><br /><p>• The Assistant Front Office Manager is responsible for taking care of all VIPs</p><br /><p><strong>What we are looking for:</strong></p><br /><p>•  Trust experience would be advantageous</p><br /><p>•   A driven problem solver with a creative approach to delivering the ultimate 3-star guest experience</p><br /><p>•   Someone with a genuine personable service style that always blows our guests away</p><br /><p>•   Someone with strong hotel operationexperience would be ideal</p><br /><p>•   A positive, enthusiastic attitude and the ability to work a flexible 5-day roster</p><br /><strong><br /></strong><br /><br /><p><strong>Work Experience</strong><br /></p><br /><p>Work Experience</p><br /><ul><br /><li>Bachelor’s Degree or Diploma in Hotel Administration, Hotel Management or equivalent</li><br /><li>Minimum 1 year experience in the same position</li><br /><li>Good communication skills</li><br /><li>Proficient in the use of Realta</li><br /><li>Problem solving and organizational abilities</li><br /></ul><br /><p><strong>Benefits</strong><br /></p><br /><p><strong>What is in it for you:</strong></p><br /><ul><br /><li>Attractive package.</li><br /><li>National and International Opportunities in ACCOR group.</li><br /><li>Employee benefit card offering discounted rates in Accor worldwide for you and your family.</li><br /><li>Learning programs through our Academies designed to sharpen your skills.</li><br /><li>Ability to make a difference through our Corporate Social Responsibilty activites, like Planet 21.</li><br /><li>Career development opportunies with national and international promotion opportunities.</li><br /></ul><br /></div></div>-",,1030986380,false,false,Assistant Front Office Manager,https://www.jobstreet.co.id/id/job/assistant-front-office-manager-1030986380?token=0~5084f7e2-c00d-4553-9cbe-b144e305258d&sectionRank=52&jobId=jobstreet-id-job-1030986380,Jawa Tengah,2022-04-14T15:39:31Z,,3 minutes ago,,,monthly,,,
auto_inclusion,"503,139","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",513851,UMAI,false,"<div><div><br /><p><strong>Startdate: Immediately (As soon as possible)</strong></p><br /><p><strong>Career opportunity with a fast-growing tech startup operating in Europe &amp; Asia</strong></p><br /><p>UMAI provides restaurants with a CRM that helps them to get their customers back more often, save time and increase revenues by automating manual tasks.</p><br /><p>The team has extensive experience in building internet companies and has been part of building some of the largest e-commerce ventures in the Asia Pacific Region. Founded by the former MD of Foodpanda.sg, the largest food delivery service in Singapore, and a member of the founding-team of Nova Founders Capital, one of the largest company builders in South-East Asia.</p><br /><p>This is not a formal, corporate role. We are looking for someone who has a “hustle” attitude, who is results driven, who is comfortable with ambiguity, is a self-starter and has a sense of humor.</p><br /><ul><li><strong>Important information: We are hiring on a contractor term, which means you will have to invoice us your salary every month.</strong></li></ul><br /><p><strong>Your Responsibilities:</strong></p><br /><ul><br /><li>Responsibility for lead generation and acquisition of restaurant brands in Indonesia.</li><br /><li>Manage relationships with restaurants by providing professional, excellent customer service and setting realistic expectations for the partnership in in-person meetings with restaurant owners &amp; management</li><br /><li>Stay abreast of new openings, and attend important industry events, network with the industry</li><br /></ul><br /><p><strong>Your Profile:</strong><br /></p><br /><ul><br /><li>2-5 years of sales experience</li><br /><li>A deep passion for sales &amp; human interaction, and are a go-getter who loves to hit the streets or pick up the phone to get that important meeting scheduled</li><br /><li>Ability to develop new business, approaching new prospective clients quickly and successfully</li><br /><li>You’re goal-oriented and have superb organizational skills</li><br /><li>Strong work ethic and ability to work in a fast-paced environment</li><br /><li>You have an entrepreneurial way of thinking and interest or experience in project management or entrepreneurship</li><br /><li>You have a keen interest in the F&amp;B and/or startup world</li><br /></ul><br /><p><strong>The ideal candidate &amp; qualifications:</strong></p><br /><ul><br /><li>Experience with consultative selling, with a short sales cycle (ex. &lt;1 month)</li><br /><li>Experience with cold-calling (you will be mixing cold calling with doing walk-ins &amp; email, etc)</li><br /><li>Knowledge of restaurant operations is a plus or genuine interest in the restaurant industry</li><br /><li>Lives in Bali and able to travel for customer meetings</li><br /><li>You have an entrepreneurial way of thinking and can own your own workstream</li><br /></ul><br /><p><strong>What we offer:</strong></p><br /><ul><br /><li>Attractive sales commission</li><br /><li>A dynamic and highly motivated team with flat hierarchies</li><br /><li>Great working atmosphere with an international team coming from 14 nationalities</li><br /><li>Challenging and diversified tasks with direct responsibility</li><br /><li>You will work on the company’s further improvement and development while working together closely with the CEO – thereby acquiring insight into the entrepreneurial life</li><br /></ul><br /><p><strong>Salary: IDR 19,000,000.00 onwards (dependent on experience) + Uncapped sales commission</strong></p><br /><p><strong>UMAI is one of the fastest growing F&amp;B tech start ups in South East Asia &amp; Europe. If you’d like to become part of UMAI and change the future of the hospitality industry, we urge you to apply!</strong></p><br /></div></div>-",,1030986471,false,false,"Business Development Manager / City Launcher | Bali",https://www.jobstreet.co.id/id/job/business-development-manager-city-launcher-%7C-bali-1030986471?token=0~5084f7e2-c00d-4553-9cbe-b144e305258d&sectionRank=53&jobId=jobstreet-id-job-1030986471,Bali,2022-04-14T15:39:26Z,,3 minutes ago,,,monthly,,,
auto_inclusion,"502,137","Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",346108,CBI-electric,false,"<br /><div><div><br /><p><strong>Job Overview:</strong></p><br /><p>Ensures administrative support occurs in a timely, orderly, efficient and professional manner.</p><br /><p><strong>Key Tasks and Responsibilities:</strong></p><br /><ul><br /><li>Provide administrative support and day to day operation of each section in Human Resources Department.</li><br /><li>Provide information regarding work process and progress of each section.</li><br /><li>Provide recruitment report for all parties needed.</li><br /><li>Provide data and/ or report as required by Management.</li><br /><li>Responsible for providing administrative function to support day to day HR operational.</li><br /><li>Establish and maintain a variety of files &amp; employee transaction document, some being confidential in nature, related to each section.</li><br /><li>Response to calls and inquires from the public, employee, other department or outside agencies related to each section.</li><br /><li>Establish and maintain files of documents/ correspondence and reports of each section.</li><br /><li>Arrange the selected candidate to undergo medical test.</li><br /><li>Be accountable for accurate and timely execution of documents related to recruitment for audit both internal or external.</li><br /><li>Analyze Employee Benefit &amp; Compensation programs and make recommendation as needed.</li><br /><li>Develop request for proposal benefit programs.</li><br /><li>May conduct new Employee orientation program, answer question and provide information on sensitive and confidential matters.</li><br /><li>Communicate with required Department Head/ Users regarding the recruitment progress.</li><br /></ul><br /><p><strong>Essential Qualifications and Education:</strong></p><br /><ul><br /><li>Minimum Senior High School graduate and/or posses relevant experience</li><br /><li>Relevant Experience</li><br /></ul><br /><p><strong>Company Overview and Core Values: </strong></p><br /><p>McDermott is a premier, fully-integrated provider of technology, engineering and construction solutions to the energy industry. For more than a century, customers have trusted McDermott to design and build end-to-end infrastructure and technology solutions—from the wellhead to the storage tank—to transport and transform oil and gas into the products the world needs today. <br /><br />At McDermott, we hold all employees accountable to follow our 5 core values.  </p><br /><ul><br /><li>Integrity – we maintain a firm adherence to legal and ethical conduct </li><br /><li>One Team – we are one company, where everyone is equally important </li><br /><li>Go Beyond – we seek courageous and creative solutions </li><br /><li>Well-Being – we promote all forms of well-being </li><br /><li>Commitment – we are reliable and dependable in delivering quality solutions </li><br /></ul><br /></div></div><br /><div><p>: ID-Riau Islands-Batam</p></div><br /><div><p>: Generalist (HR)</p></div><br /><div><p>: Contract</p></div><br /><div><p>: Full-time</p></div><br /><div><p>: Mar 17, 2022, 2:28:22 AM</p></div>-",,1030986353,false,false,HR Generalist Administrator (Subcont),https://www.jobstreet.co.id/id/job/hr-generalist-administrator-subcont-1030986353?token=0~5084f7e2-c00d-4553-9cbe-b144e305258d&sectionRank=54&jobId=jobstreet-id-job-1030986353,"Batam,Riau",2022-04-14T15:39:26Z,,3 minutes ago,,,monthly,,,
auto_inclusion,"503,144","Penjualan / Pemasaran,Penjualan - Jasa Keuangan",545429,Adira,false,"<div><div><ul><br /><li>Menawarkan produk-produk Adira kepada Existing maupun New Costumer.</li><br /><li>Mendapatkan Order dari Channel Distribution, Melakukan initial data, memverifikasi dan melengkapi dokumen Costumer dan aplikasi kredit.</li><br /><li>Memonitor progres aplikasi dan menginformasikan keputusan kredit kepada Dealer dan Costumer.</li><br /><li>Menginformasikan tanggal jatuh tempo, lokasi pembayaran dan hal-hal lain yang perlu diketahui konsumen.</li><br /></ul></div></div>-",,1030986377,false,false,SALES OFFICER USED CAR,https://www.jobstreet.co.id/id/job/sales-officer-used-car-1030986377?token=0~5084f7e2-c00d-4553-9cbe-b144e305258d&sectionRank=55&jobId=jobstreet-id-job-1030986377,Jakarta Raya,2022-04-14T15:39:26Z,,3 minutes ago,,,monthly,,,
